X1,X2,X3,X4,X5,X6,X7,X8,X9,X10,X11,X12,X13,X14,X15,X16,X17,X18,X19,X20,X21,X22,X23,X24,X25,X26,X27,X28,X29,X30,X31,X32,X33,X34,X35,X36,X37,X38,X39,X40,X41,X42,X43,X44,X45,X46,X47,X48,X49,X50,X51,X52,X53,X54,X55,X56,Y
9,8,25,11,1486,16,2389,7,3,85,14,2,169,9,7,23,9,8,49,1488,279,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1,487,166,30,5582,609,7,19,1007,9439,16,7732,1,7768,9740,81,10,443,1,14,7,23,12,9399,42,1689,12,9,1306,9,7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
3,6234,4,1090,2329,18,15812,15,123,247,4063,1825,6,172,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
66,15082,3606,833,20,186,3172,15,1,1361,5,17,1352,2,48,462,10,1,219,12847,2255,13,65,1073,38,929,81,65,5761,24,94,705,981,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2519,8,18,7,44,1303,6,812,8260,2,4,2,40,21,188,1518,3,68,2298,12262,2,44,4930,749,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
9,846,6,22,354,5,12,3,1907,68,1134,14,2,13,9,31,36,1,2807,5,3,377,856,58,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
212,2019,6598,6,1,9050,2,9,480,50,136,2,28,2641,8,17967,362,268,2,30,271,56,129,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
3521,5684,38,14,28,20,840,775,1749,18,2,4,65,1344,2384,1,219,5865,8,781,65,49,7549,6,709,94,690,852,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
346,160,28,3,320,5,290,374,34,20,3537,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
46,29,3,168,294,4,302,1301,532,2547,30,2,13,25,77,6,73,17,286,32,34,147,127,578,5645,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1,43,8,39,1785,11,41,249,23,453,9,16,3,548,2,212,1,87,1230,5,415,898,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
41,187,1888,11,1,283,5,1,128,382,10,414,37,226,289,9340,1,548,27,41,700,284,75,816,28,1,219,18,6,208,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
212,102,2158,11302,4,8471,7169,5734,2,3241,7,49,44,10888,50,6,22,756,8,5854,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
20,3051,304,578,1134,381,11,3651,32,5,51,1438,34,524,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2859,7,3,2160,77,399,2,13,102,43,31,129,392,42,78,778,30,9,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
199,921,4,8775,263,388,116,2,13,72,171,59,7,6544,26,1,43,8,6982,6,878,425,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
57,120,5,3,705,10124,290,60,22,732,6,2711,11,17,43,7,44,1008,57,16,513,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
11,7,1137,45,8,995,35,9778,1,154,5,105,1692,2,62,924,256,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
3,5508,5,1273,8,115,366,3439,10,327,797,174,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
40,1,311,7,3,8343,850,2,218,1,3179,141,22,106,53,961,1336,226,845,191,611,95,42,699,106,60,21,158,189,20,5559,368,1574,103,5,1,571,15,107,6988,6,5815,6826,3544,5185,4,2753,1584,5151,95,0,0,0,0,0,0,0
9,7,3,58,11,8,25,78,71,4,20,107,18,11,7,25,78,1563,96,4,20,2696,12250,2,33,11,93,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1,43,7,330,35,19,118,1946,28,114,2,9,1105,12590,10,1,25,498,1072,643,11,526,53,23,1162,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
21,188,37,32,132,1117,619,6,948,10,1,6958,211,21,188,22,32,2570,574,573,26,3,9320,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
7874,3,813,18,7,177,28,5334,3,841,739,2,13,81,9,31,1,18627,6,531,125,110,400,2,21,158,28,15251,50,15,3,2788,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2056,8,1206,5,1,564,9480,7,16390,2966,4532,2,35,1,1331,13649,11,276,574,2912,10,126,8,2578,6,1,443,17619,7,159,3,741,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
537,2,13,15,3,2116,165,26,6144,869,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
68,32,34,3,7089,3654,493,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1,14,342,35,136,20,1220,641,624,138,363,6,3,1310,295,11,14925,35,19,370,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
9526,5680,1130,16,107,2,4801,16,950,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
16,36,19,1210,5697,2,231,1323,111,22,2481,15,13520,39,56,24,746,2,39,68,6,719,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1,1236,5,36,1434,7,183,497,6,1121,4,46,8,105,9832,2164,30,519,20,192,5416,7309,18765,12,711,272,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
11956,6793,8,180,346,28,3,6686,16,45,393,2303,3,148,82,2,127,578,17119,15238,398,5,5769,379,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1,311,2067,353,47,6,22,3,271,1494,5195,5,106,21,158,99,21,130,203,17,3051,1258,170,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1,621,5,1,1800,2,7735,2,6999,1974,1717,125,195,492,42,2297,49,106,304,5421,9,7,659,9,16602,327,195,3335,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1,43,108,31,55,329,6,193,291,3614,7,25,148,252,182,23,1256,94,1044,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
16156,70,23,2112,24,17,56,7042,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
16,1,54,266,2,41,512,91,20,367,5284,11,60,344,3778,12,27,5,1055,8,131,116,10,27,5,38,2879,6206,101,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
5052,24,3227,8,7185,11899,4,16558,1,143,15,3975,15793,30,102,2059,39,56,11,41,4576,1763,11,41,1742,14236,174,4,1386,2580,24,17,3664,917,4805,4063,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
17,328,111,37,5171,117,828,2,13,75,276,2005,9,224,147,312,12,5362,16,3825,877,6,113,1,258,1390,813,18,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
3,277,5,20,4822,437,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
15,3,43,12,1066,4,2757,12,17,2,21,70,23,251,6,22,6561,30,440,1,17779,1697,7,241,6,37,1,1364,6,4385,24,11,4009,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1,360,14183,4,16986,292,43,1109,13,2401,6,226,50,15,27,4871,256,2,1463,9,8,11,82,5107,2,365,16,865,4614,296,48,108,92,134,296,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1,18,164,28,9,8,241,6,22,137,2,4,9,1706,24,355,11,69,16,3,117,59,2,13,17906,49,80,1011,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
3,3602,10,1536,5,3,18,106,6,133,2318,52,12,118,305,1979,4,1166,12,118,305,2824,12,616,2,112,3626,22,1191,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1,258,59,41,894,3,386,178,5,126,1712,5962,72,7041,91,626,195,14573,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
6149,174,5,674,1466,12187,3443,26,4579,866,174,5,9784,1260,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
356,1,1128,4,2585,1125,6,73,17,332,6422,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
9,8,162,11758,367,2,13,1,1019,5,1,64,80,413,631,6,88,2,4,1,43,80,223,887,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
9,8,1112,2,9868,2,2273,71,4,63,2,9,8,144,867,2,13385,2,4100,4,1430,5,826,196,34,1072,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
960,3,16,283,7452,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
46,8,55,2553,1,13096,5,1,786,8,7714,2,518,38,936,6,6359,114,15,1571,16261,2,13,108,1,278,328,7,39,56,540,1260,2,6894,6206,26,120,48,9940,18423,15,4890,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
64,5915,52,1845,15190,1062,57,140,75,111,255,131,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
46,8,742,5,242,10,13288,1457,6360,8,535,6,1,6007,573,13,284,70,79,288,18662,174,6,570,3,176,11,306,182,23,812,32,34,797,174,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
41,3735,21,187,74,6,32,34,27,1134,295,10,76,82,2,3358,29,21,187,514,202,17,151,5,166,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
128,59,66,18155,372,12318,12792,7213,6,6765,38,600,8,2092,42,3686,357,32,4,32,1464,12,1,14,342,24,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
55,450,16,243,6,4549,72,167,5074,3616,52,3,18,89,1097,249,23,4549,56,52,201,447,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
3,369,128,3621,2,892,160,39,548,3621,2,4,825,548,240,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
3,390,2,11563,671,4,12955,3433,5196,822,3588,6,1593,243,56,125,290,4334,2637,35,1,386,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1,1657,170,1247,738,630,103,12,3,637,3184,4,218,4357,1,1054,47,5,19,132,1145,1,185,2,21,61,158,76,5728,7748,35,1,6430,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
81,1,128,168,16131,29,16760,12,1491,4,4054,21,255,21,130,10,16,3,148,1764,2,1791,33,19,4166,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
20,5126,259,135,1,1364,5,19,4103,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1,627,660,83,16,3528,272,2,41,7942,2,13,243,48,31,202,2117,24,1255,60,432,1,386,355,75,187,2670,129,13,3,3031,2599,5,1,148,843,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
66,3840,86,184,37,3,137,18,10,323,2,13,4189,267,7,67,240,5,27,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
39,168,101,2929,5878,11,9,8,1575,6,113,27,4760,9,6,20,336,11,3039,10,3,17568,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
9,8,144,625,35,1,663,11,1,3404,7,628,3361,24,4938,2,4,238,1,3553,231,1642,103,2,1,14,8,3846,663,6,3592,104,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
203,9,7,196,28,980,3,117,593,428,10,89,67,1,128,888,91,94,51,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
9,8,132,2,13,3,539,437,2,15,1762,1135,15806,38,492,24,1,69,47,5,1,10021,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
46,29,499,206,10,13127,2,13,16,1,54,266,17,7,3,279,2,8664,180,24,45,3219,6,22,3,4716,42,33,254,282,273,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1569,2,935,5565,4625,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
97,1,278,3452,145,37,74,6,2469,105,11,83,1723,1399,121,28,3,451,26,2484,95,11,8,1,67,3441,13110,41,61,250,5,16,3406,8,2307,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
41,249,23,484,33,1,6574,1230,5,2936,2,4,38,6752,1915,1581,4664,2,6,73,28,14334,4,5549,9351,1,6440,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1,67,69,17,2783,6990,3274,97,263,243,3,550,5,1,11154,7,40,75,197,387,6,1669,26,1,18,4,213,3,2080,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
41,700,45,1,2594,5,14012,60,22,6,17,3541,14328,2908,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1,14,84,90,56,131,12,3,275,13165,10,3,5093,2,210,452,84,22,791,6,432,4250,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
217,601,9845,953,26,4595,201,6,193,958,2,13,205,470,26,3014,47,5,1522,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
9,8,3,2015,4557,18,1498,2250,1112,730,17939,1217,2,13,9,213,44,56,13577,16,208,6,371,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
25,57,1,14064,1330,61,1333,9,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1,170,527,5,17,18,7,3407,537,2,12,1,6244,53,23,70,56,9900,2,4,55,1743,42,15574,9520,1,594,5,317,15359,1,550,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
3,3570,58,11,11609,36,3514,16,571,6,73,38,913,26,2244,50,1,708,2065,1260,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
3,1930,2,1699,1275,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
164,28,27,5,120,607,2,67,10,181,3536,210,965,229,1166,127,116,1086,16,1,6353,1225,5,5289,649,1049,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
3164,29,44,533,1443,4,46,7,23,56,10,1,69,5,138,1365,10,1,157,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
9,1102,32,34,9,463,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
554,560,338,5,19,3945,1418,960,1828,6,1150,8,945,5177,14728,15,1,3338,1545,235,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1,14,141,37,74,32,511,40,9,213,2,10,443,2,74,6263,47,3,68,32,314,5,241,16,402,3595,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
540,1286,3927,3,1772,506,295,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
25,123,645,14,35,513,60,413,3,451,2,13,2367,208,40,41,187,226,6,683,32,35,17,1289,34,62,13853,368,189,466,822,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
70,25,2,327,94,4638,2,1307,707,3,1075,2584,34,483,466,290,6,17,9326,10,2177,150,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
129,15919,3,594,58,177,28,1,14366,5,85,438,2,4,1565,7,4677,178,5,114,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
56,4997,4,205,2407,18,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
17,7,108,49,147,332,175,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
397,43,24,19,115,97,37,74,4778,4,1606,52,3,234,705,309,2,13,10,19,1852,6866,2,515,80,177,222,125,19,196,14437,4578,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
4321,6030,2,12,3,4848,7283,2,7,1,6353,977,2021,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
3,1873,539,170,1450,6,276,1,143,2439,4,2439,89,7,25,6,22,3204,15,9703,716,9,207,59,6,4663,227,50,4,2213,1,452,350,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
454,71,518,1805,518,534,63,1329,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
17165,199,16154,598,2,14140,17460,2,13945,7286,615,2933,1412,11295,199,374,2,947,1156,9390,2466,14779,199,5000,615,11259,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
215,2,534,26,3801,2,183,83,80,265,1182,2,13,246,66,2456,111,1121,38,4269,2845,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
139,771,1760,6,22,71,2,13,2,28,1,458,41,512,2,1,248,847,9964,1,850,5,440,2753,532,709,50,6,3,18,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2242,1520,342,26,1,817,4,15299,747,107,272,716,1,305,6136,370,11,2234,1,604,6,1783,3812,2042,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
7559,7,3,51,965,16,3,18,17,16474,16000,4,17760,3,862,5,51,116,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
3,1326,2,2168,2,152,1009,437,5,3,18,10,89,3,1547,5,4848,11930,14191,24,10209,16,110,400,3,10734,5,540,2,3366,14524,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
41,3080,905,125,4,125,265,2,3958,111,22,4347,17,142,13,41,91,23,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
12,2179,26,307,2456,2,4279,4,897,29,68,32,34,10554,5,423,8802,7992,35,3,1180,8,5069,4,2912,33,229,2481,15,1,497,2852,5,264,114,5124,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
28,39,118,134,6541,724,101,2,9,222,39,6130,50,10,1,1047,11,9,5089,1,429,209,47,5,1,78,143,9,3722,6,6424,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1,4589,411,10,4605,5113,7,11,2,620,1086,20,3312,1174,335,5,64,632,5,19,369,149,2,1,14,5028,81,9,207,6,919,114,105,6,70,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
49,28,4289,8,2954,16399,2,9,8,421,4,4822,4,223,3,117,59,6,1572,19,2306,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
46,7,25,3,138,10,1,18,15,3,6327,5,8984,2,25,20,1754,11,7,1231,2,25,3,14937,11,7,25,2185,2,25,3,675,11,7,25,1877,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
210,258,59,469,17699,47,5,1663,8,82,43,2,89,5475,20,667,446,104,494,2,145,1,2825,10776,653,1097,1065,4091,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
284,226,50,15,105,57,5418,214,2,81,21,61,13826,35,9607,912,2,3005,15830,4,13946,50,105,28,2421,1084,95,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
3,8701,974,2,4588,58,10,89,1,149,460,927,367,116,4,55,5059,4048,197,13546,26,94,5,1,532,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
44,2300,6,22,3,58,4,44,305,6,22,20,718,325,14,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
356,179,2,668,4,2,54,5,36,2,1225,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
140,3,277,5,3,8273,10,157,4,461,2,3,2409,2,588,991,2,4499,183,83,1,175,90,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
694,352,2,2658,895,2,129,6,8153,350,30,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
5825,7,922,1098,946,2,15,1,677,493,620,1,158,5,105,3507,103,848,96,28,27,5,5975,8,6973,93,2,13,9,111,193,161,5295,77,15,1079,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
